R.FileName	PG.ProteinGroups	PG.Genes	EG.IsDecoy	EG.Qvalue	PG.Qvalue	PG.Quantity	PEP.Quantity	FG.MS2Quantity	EG.ModifiedSequence	PEP.StrippedSequence	FG.Charge
File7	P00022	Gene_603	False	0.012766991158421826	0.016205742009036947	4471832.63435312	2959801.4754808224	1497874.8918262087	[Prot]PEPT603	PEPT603	3
File5	P00112	Gene_604	False	0.01286659331102745	0.008245812653326627	90087204.2532237	3556391.7112915553	6767608.299281642	[Prot]PEPT604	PEPT604	2
File5	P00027	Gene_605	False	0.010606188436883384	0.013826102920098313	10369369.479726162	188895.04093818678	503362.2107636446	[Prot]PEPT605	PEPT605	3
File8	P00073	Gene_606	False	0.017150621429720722	0.007770591152548601	10948945.45425922	1821727.0192337574	75100.07175145394	[Prot]PEPT606	PEPT606	2
File4	P00088	Gene_607	False	0.013081318917353275	0.009655127561533361	2190447.563697505	2314769.679854755	690877.5926451504	[Prot]PEPT607	PEPT607	3
File3	P00004	Gene_608	False	0.014193752769454743	0.009597517584152046	15071649.124052463	399374.0456622512	775053.4525022892	[Prot]PEPT608	PEPT608	4
File4	P00048	Gene_609	False	0.010547111833531478	0.013448056776054143	1676424.982223782	3268658.409962647	90139.71317380106	[Prot]PEPT609	PEPT609	2
File7	P00038	Gene_610	False	0.006943362715419494	0.005348476153939876	47372432.02851737	2509999.398279288	525493.0658505069	[Prot]PEPT610	PEPT610	3
File4	P00098	Gene_611	False	0.0049743098096048976	0.001847615997744061	13050712.59079827	10664269.601331746	642140.3810587637	[Prot]PEPT611	PEPT611	3
File2	P00022	Gene_612	False	0.005511676709514801	0.011979076824365609	4377764.14215041	1794521.5520850706	1333923.7449293411	[Prot]PEPT612	PEPT612	2
File8	P00118	Gene_613	False	0.008269741951735098	0.014076521174194558	28915567.79818743	3291365.010805115	523737.85711888253	[Prot]PEPT613	PEPT613	2
File8	P00041	Gene_614	False	0.012311237583295147	0.014166438036196986	16406102.465066573	896739.4018900351	35328.99562264931	[Prot]PEPT614	PEPT614	2
File7	P00091	Gene_615	False	0.018564077001104705	0.014128748464419732	1489001.8244338527	6152429.259771916	80738.10720685088	[Prot]PEPT615	PEPT615	4
File5	P00059	Gene_616	False	0.007335979852781231	0.0033973852117490533	15824979.358037585	7203927.828425138	339938.7339044174	[Prot]PEPT616	PEPT616	2
File5	P00039	Gene_617	False	0.000700050964513399	0.017079018686041853	5801366.787089424	209171.63406333217	483488.3238127402	[Prot]PEPT617	PEPT617	3
File5	P00035	Gene_618	False	0.0026435777602240385	0.018909932312691946	8922986.820682982	1674087.5901924053	242058.9635146653	[Prot]PEPT618	PEPT618	2
File5	P00030	Gene_619	False	0.004604170125431197	0.002849876738310837	6566604.669235889	1070720.0011832742	233172.44237729235	[Prot]PEPT619	PEPT619	4
File6	P00008	Gene_620	False	0.014538199525924474	0.0030512305515133665	2650093.771018945	356370.93637608393	356143.78588439117	[Prot]PEPT620	PEPT620	4
File6	P00034	Gene_621	False	0.007794305413400591	0.019845344964898374	2923595.9671647903	567999.7970426988	380983.28132163035	[Prot]PEPT621	PEPT621	4
File7	P00058	Gene_622	False	0.003570692623356491	0.007436505105770368	1147347.0255323306	588272.0880275096	2146577.0483187004	[Prot]PEPT622	PEPT622	2
File7	P00020	Gene_623	False	0.012464988168653893	0.011551180332324426	1766998.0055051714	170551.03645062013	400946.8454452083	[Prot]PEPT623	PEPT623	4
File3	P00019	Gene_624	False	0.01250534151318442	0.011298845541260703	4418463.678063532	1933964.4432223842	820588.5992763233	[Prot]PEPT624	PEPT624	4
File7	P00080	Gene_625	False	0.01878024395268079	0.01872130454931208	24662272.01851843	9688669.207444452	232239.00581864678	[Prot]PEPT625	PEPT625	4
File8	P00047	Gene_626	False	0.010256449741944642	0.009719739216499147	75507413.3399511	58061.328902876834	60608.522939989656	[Prot]PEPT626	PEPT626	2
File1	P00094	Gene_627	False	0.013943568381929892	0.001329866488981295	9949291.535122711	4022148.1240274287	175905.9048627295	[Prot]PEPT627	PEPT627	4
File3	P00004	Gene_628	False	0.00952620267974219	0.011719854053471592	3541806.2066922802	113483.00102657394	513627.5202544514	[Prot]PEPT628	PEPT628	4
File3	P00084	Gene_629	False	0.004942419813635528	0.0043746984348639	1038140.6369235737	9108714.975638706	236536.4300240776	[Prot]PEPT629	PEPT629	4
File3	P00029	Gene_630	False	0.00017343453112241835	0.011172986693247004	3084920.342143571	1328632.9696451651	1415515.061945267	[Prot]PEPT630	PEPT630	4
File4	P00081	Gene_631	False	0.0031245791571340932	0.016546991444289266	7443354.0293890005	822548.98321974	585181.3699765652	[Prot]PEPT631	PEPT631	3
File8	P00040	Gene_632	False	0.014458460967516745	0.006674005117090915	21416847.983189587	1102514.1377756756	728787.0031161468	[Prot]PEPT632	PEPT632	2
File5	P00092	Gene_633	False	0.017539652083109453	0.002890060200156539	5562264.679652768	2644666.70250345	754049.4958110314	[Prot]PEPT633	PEPT633	3
File5	P00068	Gene_634	False	0.0035377060787581296	0.00966408525990759	5020301.1628505625	1636203.1288576026	311303.72894991183	[Prot]PEPT634	PEPT634	3
File4	P00037	Gene_635	False	0.01453123481754895	0.01074904679814452	1249322.8708267245	584292.9347965322	334217.9798674981	[Prot]PEPT635	PEPT635	2
File4	P00021	Gene_636	False	0.014130436429633894	0.001409999152730701	753584.0520046292	260249.19087553202	293250.87545817235	[Prot]PEPT636	PEPT636	3
File4	P00002	Gene_637	False	0.002430380113748132	0.015608954856521738	386754.8631284988	8199292.560915552	370530.4758507347	[Prot]PEPT637	PEPT637	2
File7	P00091	Gene_638	False	0.00844022656158076	0.01305690917796835	7251469.166189264	3686459.9876135006	1037621.0155330269	[Prot]PEPT638	PEPT638	3
File5	P00003	Gene_639	False	0.012608997614638413	0.010750666734543963	2551861.445889305	225022.58724428355	16481.108297043866	[Prot]PEPT639	PEPT639	2
File4	P00111	Gene_640	False	0.012103052468223944	0.009788295362224258	1215241.3023089792	460745.65670426964	140085.3486894479	[Prot]PEPT640	PEPT640	2
File6	P00020	Gene_641	False	0.0013680089500115056	0.0023187176202584103	2652816.86118662	168280.01816869725	1310009.1048060283	[Prot]PEPT641	PEPT641	2
File3	P00060	Gene_642	False	0.011624592159478924	0.009882093023957695	3435222.463158279	363774.2403464839	25375907.197295796	[Prot]PEPT642	PEPT642	2
File7	P00120	Gene_643	False	0.008424633878860234	0.01003989966571444	52443090.82966871	372164.2048379403	206617.05046772587	[Prot]PEPT643	PEPT643	4
File4	P00089	Gene_644	False	0.01881812358779825	0.01956408096319762	1254709.7873505643	289693.7436246138	73914.88885540445	[Prot]PEPT644	PEPT644	4
File2	P00035	Gene_645	False	0.011344883430658577	0.00046169234099898706	549090.218160165	1196853.1952021094	532981.4446158175	[Prot]PEPT645	PEPT645	3
File3	P00062	Gene_646	False	0.014963133400716491	0.018772860742171455	1023404.0753783302	795124.2750035758	125970.1576450463	[Prot]PEPT646	PEPT646	2
File2	P00098	Gene_647	False	0.00947620473795631	0.0007065561259703768	3839316.1481385096	687702.695928295	227292.11533042634	[Prot]PEPT647	PEPT647	3
File5	P00014	Gene_648	False	0.0012032639134205404	0.012714936580772747	870789.4350640078	642108.142129247	231862.71705759855	[Prot]PEPT648	PEPT648	3
File6	P00114	Gene_649	False	0.00044298163861150597	0.01917540352956976	1313137.1272618165	130098.78000227494	25058.768665141197	[Prot]PEPT649	PEPT649	4
File6	P00077	Gene_650	False	0.005291068215599763	0.019889680795455788	12471161.506154582	297423.9044666702	110461.59274146456	[Prot]PEPT650	PEPT650	4
File7	P00092	Gene_651	False	0.008177694041257979	0.007861340137868822	58816843.29197565	7796477.6963850865	891380.4857662463	[Prot]PEPT651	PEPT651	3
File7	P00028	Gene_652	False	0.005173143540428539	0.007171422350983006	1499252.3890771368	1572639.1703736584	66131.89561313616	[Prot]PEPT652	PEPT652	3
File5	P00011	Gene_653	False	0.002389600614696479	0.003155783688106755	723966.2899755085	198045.88936693734	119924.88688071704	[Prot]PEPT653	PEPT653	3
File6	P00075	Gene_654	False	0.017346273589164102	0.009833873385937912	38934755.936805055	436088.47026813694	449846.70518586534	[Prot]PEPT654	PEPT654	2
File6	P00049	Gene_655	False	0.014676152213003658	0.007692092693933101	6055907.346505466	121756.33217939525	87147.19727116523	[Prot]PEPT655	PEPT655	3
File4	P00043	Gene_656	False	0.017781989910657374	0.019380873167093575	1363322.6016247957	523646.8136196889	87009.51507053518	[Prot]PEPT656	PEPT656	3
File4	P00033	Gene_657	False	0.009935913842366011	0.010769522715147908	11643686.685018472	170555.47514231346	165700.5734124086	[Prot]PEPT657	PEPT657	3
File3	P00050	Gene_658	False	0.006749858843812866	0.016640106286477056	312749.0881873247	262011.16786966808	1193687.737772807	[Prot]PEPT658	PEPT658	4
File2	P00053	Gene_659	False	0.012157909391180183	0.007489163976080533	2396633.730880977	250238.60435257	59437.24707920609	[Prot]PEPT659	PEPT659	3
File2	P00003	Gene_660	False	0.003924272879424826	0.0161945228144045	33718834.14804107	461281.52122871054	36459.98914820747	[Prot]PEPT660	PEPT660	4
File6	P00110	Gene_661	False	0.010697348758659518	0.011579209357084863	3344200.2751576207	765271.2660027099	29857.03549689671	[Prot]PEPT661	PEPT661	3
File1	P00046	Gene_662	False	0.01074327929702921	0.013386143599855073	1319179.7467017637	694838.7445649353	1441571.1446821413	[Prot]PEPT662	PEPT662	3
File3	P00056	Gene_663	False	0.0014497927345389218	0.01048714544228159	4612028.845367919	49772.76792878318	85404.85116078817	[Prot]PEPT663	PEPT663	2
File6	P00036	Gene_664	False	0.015544938119557355	0.013720439089579777	492839.2417876353	8132247.603598629	812700.6929554169	[Prot]PEPT664	PEPT664	3
File3	P00036	Gene_665	False	0.019329586070208234	0.013069454017475262	277074116.6058612	361017.2134642302	13920759.993603062	[Prot]PEPT665	PEPT665	3
File2	P00003	Gene_666	False	0.014453794847608722	0.0014652178513972292	8504479.725739785	2885945.407690584	13654.355874589375	[Prot]PEPT666	PEPT666	2
File1	P00103	Gene_667	False	0.009799321983337566	0.005860064417382209	18975653.52577281	123095.50941029206	22478.769566930194	[Prot]PEPT667	PEPT667	3
File3	P00084	Gene_668	False	0.010819495064327	0.013516052401051972	2646940.9101367663	418354.24666563096	740156.3213104928	[Prot]PEPT668	PEPT668	3
File6	P00085	Gene_669	False	0.00843425339163616	0.001810008766272584	5061887.505328083	672311.5428456862	56881.957739171965	[Prot]PEPT669	PEPT669	4
File4	P00068	Gene_670	False	0.01901459091309267	0.0007688811508981198	1079270.7503718045	154657.34777924168	2842778.072670731	[Prot]PEPT670	PEPT670	3
File3	P00075	Gene_671	False	0.0018548383634324783	0.015114016337221443	11214249.895128187	4173219.97552529	1671102.5024829544	[Prot]PEPT671	PEPT671	2
File2	P00069	Gene_672	False	0.019642645457168414	0.009659208719832982	23613799.882742282	3087152.6609752877	633935.1590009885	[Prot]PEPT672	PEPT672	4
File3	P00112	Gene_673	False	0.004783099461384699	0.004002983647643104	6189480.332144043	28966915.38531103	127192.9942846201	[Prot]PEPT673	PEPT673	4
File5	P00007	Gene_674	False	0.0004363083265066625	0.002885933921624746	957374.2637066088	1355218.3718630008	159664.0964392403	[Prot]PEPT674	PEPT674	2
File4	P00028	Gene_675	False	0.005740071648105127	0.00951686181462399	3396573.2761890367	5082619.530306098	293277.9377048717	[Prot]PEPT675	PEPT675	2
File6	P00117	Gene_676	False	0.0120722404996318	0.015296427500227359	4375957.89474881	374521.6810310157	1515206.96898916	[Prot]PEPT676	PEPT676	2
File7	P00116	Gene_677	False	0.015680939929677756	1.725340283340149e-05	2290349.732186568	285795.8286566755	43204.258169581626	[Prot]PEPT677	PEPT677	2
File7	P00069	Gene_678	False	0.004231958331238237	0.012498564149259801	49100933.15776374	1473898.0727557028	1347236.7911295458	[Prot]PEPT678	PEPT678	2
File3	P00052	Gene_679	False	0.00044556910194834434	0.0016749016937864902	374891.6814040314	886012.1205151434	1230065.8409153884	[Prot]PEPT679	PEPT679	3
File6	P00094	Gene_680	False	0.007288261191950936	0.0092133361510408	12086681.024999658	423124.5580773673	198951.7186834118	[Prot]PEPT680	PEPT680	3
File7	P00067	Gene_681	False	0.0019457203670499123	0.012468949901414755	2536112.3565996857	858517.503166567	152639.70994070458	[Prot]PEPT681	PEPT681	2
File8	P00014	Gene_682	False	0.012046605382656943	0.007030211513313305	2045439.9908179236	171528.39925036713	1154633.6537186697	[Prot]PEPT682	PEPT682	3
File8	P00063	Gene_683	False	0.00018681201338440314	0.0016554855202877627	51123161.02025826	332491.9589224965	173926.64270795856	[Prot]PEPT683	PEPT683	4
File2	P00028	Gene_684	False	0.00942822115604186	0.007594146742929559	2492842.2908499436	577289.4218532272	385683.6220997915	[Prot]PEPT684	PEPT684	3
File1	P00083	Gene_685	False	0.015719340184177838	0.0172910411843935	25570278.824387435	7530703.782030046	3347394.6918623224	[Prot]PEPT685	PEPT685	2
File7	P00022	Gene_686	False	0.012696613200786515	0.0035055950413951	3542941.231506707	4843065.682426123	21417.60471645472	[Prot]PEPT686	PEPT686	4
File6	P00062	Gene_687	False	0.005975307887712262	0.012495001656951233	31094159.055927094	364930.46573897864	293482.58279584633	[Prot]PEPT687	PEPT687	3
File8	P00022	Gene_688	False	0.004087230203797634	0.008905866121358423	2569642.634848233	3183671.1098421495	156149.15137780702	[Prot]PEPT688	PEPT688	2
File7	P00001	Gene_689	False	0.0011093188718262125	0.00023867322445265683	2057445.8702611274	1980717.6402029768	172853.19957697418	[Prot]PEPT689	PEPT689	2
File3	P00062	Gene_690	False	0.014920091238709044	0.000882067632920045	10912791.707821757	870512.2708511155	189306.05730762283	[Prot]PEPT690	PEPT690	3
File4	P00027	Gene_691	False	2.88419739188428e-05	0.002613951666994483	4555992.340482316	875146.140825913	676464.8935267046	[Prot]PEPT691	PEPT691	4
File2	P00069	Gene_692	False	0.011865504658052169	0.012754997566186439	6655115.712552767	98835.33510509225	79667.98610765072	[Prot]PEPT692	PEPT692	2
File1	P00062	Gene_693	False	0.0032676012761076877	0.013879855500977036	1497466.1287215133	2202858.206988067	1604148.6819520437	[Prot]PEPT693	PEPT693	2
File3	P00075	Gene_694	False	0.0034744052562424898	0.003554994191572767	1725009.0764788338	1382754.505179719	9999.76979576585	[Prot]PEPT694	PEPT694	2
File2	P00091	Gene_695	False	0.01897768005937503	0.008733614892799295	43545942.69314179	524005.3427142914	79124.99951411852	[Prot]PEPT695	PEPT695	3
File6	P00082	Gene_696	False	0.0008314935874784246	0.008708711523325955	14062411.231089529	3312665.7434544624	518992.47001060535	[Prot]PEPT696	PEPT696	4
File8	P00090	Gene_697	False	0.012657688096678768	0.00037777316099032234	8606482.387039961	436911.91252107435	458107.5360155952	[Prot]PEPT697	PEPT697	2
File8	P00075	Gene_698	False	0.01712553582559968	0.014936168299086115	7025815.488463807	137332.38069217093	57647.62135328618	[Prot]PEPT698	PEPT698	3
File1	P00079	Gene_699	False	0.019289567965324984	0.0003494464897177485	6065081.402678815	1156101.3525069682	746734.7024129953	[Prot]PEPT699	PEPT699	2
File2	P00113	Gene_700	False	0.009270428829754554	0.01063848231182729	3898427.3946394487	871152.692629588	270843.84287741996	[Prot]PEPT700	PEPT700	2
File3	P00081	Gene_701	False	0.0014216414064694715	0.008354603918372942	1307006.9079459761	1939821.826892243	797260.4324866835	[Prot]PEPT701	PEPT701	4
File1	P00081	Gene_702	False	0.018712692233966217	0.01618840221767146	49113363.60507628	99611.2527999599	1838840.0801236765	[Prot]PEPT702	PEPT702	2
File8	P00039	Gene_703	False	0.017561646238799397	0.0160566025938844	2888536.228457298	1670378.959483746	1098047.631582579	[Prot]PEPT703	PEPT703	4
File2	P00112	Gene_704	False	0.0024262646828324777	0.003830868659631801	2478113.4038806465	4040508.2978060357	52411.87100260138	[Prot]PEPT704	PEPT704	4
File7	P00011	Gene_705	False	0.01657041242022452	0.014717350597683912	14954747.044413542	222845.60079036705	4608.113293378268	[Prot]PEPT705	PEPT705	3
File6	P00073	Gene_706	False	0.01231010911881145	0.003473924146953018	3734244.8502795994	4901645.640300061	396122.3306744318	[Prot]PEPT706	PEPT706	4
File6	P00016	Gene_707	False	0.012201730483977704	0.012007979006900388	7786011.097940113	157176.70549493752	80970.39390777404	[Prot]PEPT707	PEPT707	3
File3	P00017	Gene_708	False	0.0016194355566575048	0.012373212717815186	3736225.026842309	989042.142718692	40405.324634170494	[Prot]PEPT708	PEPT708	2
File6	P00004	Gene_709	False	0.008799857176338837	0.004856055663622969	3893041.0737653533	762422.5636195603	70469.63516072887	[Prot]PEPT709	PEPT709	3
File3	P00089	Gene_710	False	0.014373919523946453	0.009924760457191453	15194395.22800233	296751.29439648957	165872.11737509572	[Prot]PEPT710	PEPT710	4
File5	P00079	Gene_711	False	0.01117888910289061	0.0016775874098312537	3111522.991216792	1301944.5331105725	48761.80261149155	[Prot]PEPT711	PEPT711	4
File2	P00063	Gene_712	False	0.0029181413539912594	0.015924203565385226	7214435.368340369	276862.9974629903	754800.9408652316	[Prot]PEPT712	PEPT712	2
File2	P00021	Gene_713	False	0.016391450292446503	0.016568628201368923	4044325.637546132	2527801.144844313	21062.18689132679	[Prot]PEPT713	PEPT713	2
File7	P00120	Gene_714	False	0.011781973016145744	0.01198714636543927	4926690.530555494	250529.22956700705	401872.31249740126	[Prot]PEPT714	PEPT714	3
File3	P00030	Gene_715	False	0.0054539260591763014	0.003776605049128623	24800416.2622696	4737383.027388898	1845776.412436345	[Prot]PEPT715	PEPT715	3
File3	P00119	Gene_716	False	0.011959750299842533	0.017203267035758488	856810.8127141775	523831.93268084846	182659.38336802984	[Prot]PEPT716	PEPT716	4
File7	P00043	Gene_717	False	0.012494610813869076	0.0027420858153513364	1282141.0416722468	524849.6155856441	524989.1241316268	[Prot]PEPT717	PEPT717	3
File4	P00027	Gene_718	False	0.012322897027502545	0.010418617505598908	1865814.3284408508	11203.102597549892	666223.9608128504	[Prot]PEPT718	PEPT718	3
File7	P00015	Gene_719	False	0.004934014123189605	0.0006667445727570764	6505204.792906948	2845336.312071357	142206.30244559958	[Prot]PEPT719	PEPT719	3
File2	P00029	Gene_720	False	0.01967593866008275	0.015300349163280555	89600746.79970253	1100039.5686957212	1054143.997250569	[Prot]PEPT720	PEPT720	2
File5	P00064	Gene_721	False	0.004994884593235061	0.018884017857907155	9367177.755146615	2744109.1529929494	96397.41226838487	[Prot]PEPT721	PEPT721	3
File1	P00023	Gene_722	False	0.016549966297734937	0.013774067362146066	2544285.2929078573	544836.6876872043	23020.879546692002	[Prot]PEPT722	PEPT722	4
File5	P00068	Gene_723	False	0.0023605612150166856	0.00873022433557258	5822138.300365848	2344175.0488486676	8632.155107046863	[Prot]PEPT723	PEPT723	4
File4	P00111	Gene_724	False	0.017016886927503704	0.01368682417734169	16388040.632836912	3471835.14642877	1534215.8741044754	[Prot]PEPT724	PEPT724	3
File2	P00056	Gene_725	False	0.0008694552979347247	0.007240718231006464	5692582.321630951	72560.51227018476	179891.711405458	[Prot]PEPT725	PEPT725	4
File8	P00077	Gene_726	False	0.0064704998680461916	0.004318254004937838	6057667.546243899	699370.7189802716	6476218.98437427	[Prot]PEPT726	PEPT726	4
File2	P00111	Gene_727	False	0.01698428328858782	0.0023570179626827147	32426103.919811953	383579.6482844481	1069224.5435610285	[Prot]PEPT727	PEPT727	2
File5	P00108	Gene_728	False	0.012336600495807409	0.018573198477807445	1546691.7675674362	331478.0533413215	74877.52007573936	[Prot]PEPT728	PEPT728	4
File2	P00093	Gene_729	False	0.010900954027210709	0.019980980745057445	3076317.722489619	1005571.0992068687	120718.98369584518	[Prot]PEPT729	PEPT729	2
File1	P00073	Gene_730	False	0.009790103176664618	0.004750247344057352	18821400.343475606	160278.46049008254	80199.53101418124	[Prot]PEPT730	PEPT730	3
File6	P00004	Gene_731	False	0.009262117604228919	0.0057438933406236585	300032.5371368831	161632.82860748642	1747276.8536598454	[Prot]PEPT731	PEPT731	2
File5	P00069	Gene_732	False	0.008860042428025792	0.003687004886602081	5508785.672080361	332369.7101310851	11138.711270343112	[Prot]PEPT732	PEPT732	4
File4	P00001	Gene_733	False	0.013156892459026306	0.01853902291852633	7392800.923135169	643234.3079628797	633041.9090471555	[Prot]PEPT733	PEPT733	4
File4	P00054	Gene_734	False	0.004135174805853723	0.014537787574741735	743602.2305287354	930434.2309818073	966750.5086929143	[Prot]PEPT734	PEPT734	4
File2	P00047	Gene_735	False	0.00500532187588133	0.011494804915718542	7456814.652536709	6294117.363923196	131937.3077669783	[Prot]PEPT735	PEPT735	4
File1	P00050	Gene_736	False	0.01615716548497277	0.0015197000293487163	2627936.170854826	296313.29321425996	204403.1833968194	[Prot]PEPT736	PEPT736	2
File6	P00032	Gene_737	False	0.008928814089402754	0.0002806734896551499	5555277.693652246	182553.1701954086	22574.60267031506	[Prot]PEPT737	PEPT737	4
File7	P00098	Gene_738	False	0.0015896680165910881	0.01576949018603763	8046162.965467255	36698.09731003914	218716.2280855821	[Prot]PEPT738	PEPT738	2
File5	P00034	Gene_739	False	0.018865474286210427	0.004198020420592836	2581686.097108677	8501678.162155794	138521.65704465532	[Prot]PEPT739	PEPT739	4
File7	P00099	Gene_740	False	0.004454671005058553	0.008252394335955593	21529974.880430967	768626.4483102215	469000.48367424554	[Prot]PEPT740	PEPT740	4
File8	P00069	Gene_741	False	0.0009381993144468992	0.01933070134697682	7863092.096799034	224558.87236934513	121677.86466489526	[Prot]PEPT741	PEPT741	3
File1	P00102	Gene_742	False	0.005498627769829126	0.014070311674303476	3440131.1310011763	3408079.2965880684	203277.93592016853	[Prot]PEPT742	PEPT742	3
File8	P00018	Gene_743	False	0.01979996883836651	0.01315543800596374	5757028.052547511	11228380.740313571	228352.88966443713	[Prot]PEPT743	PEPT743	4
File1	P00102	Gene_744	False	0.005207537630712429	0.013520532727270804	35687880.95962594	751693.3498555109	198357.0879793816	[Prot]PEPT744	PEPT744	4
File3	P00048	Gene_745	False	0.019474020027621906	0.019502460919948464	2270850.1244427618	1889582.702442452	492806.18984217383	[Prot]PEPT745	PEPT745	3
File4	P00006	Gene_746	False	0.012327559891803631	0.009615060619701443	7572323.784190367	952279.8238685064	241399.48208214444	[Prot]PEPT746	PEPT746	3
File4	P00057	Gene_747	False	0.006749346691585694	0.014486379450861803	2048414.1221189531	771061.5275735332	517386.67258597317	[Prot]PEPT747	PEPT747	3
File2	P00098	Gene_748	False	0.006753828268115894	0.006266850118284421	6478458.085776859	248842.43627830633	939104.1115327183	[Prot]PEPT748	PEPT748	3
File7	P00096	Gene_749	False	0.0006945101447602431	0.010589945154143236	17297847.123505127	2075205.8949205175	67618.6364509518	[Prot]PEPT749	PEPT749	3
File6	P00018	Gene_750	False	0.008409982733492624	0.01587290085559063	41331659.0547799	1747545.8988218142	189618.20618926155	[Prot]PEPT750	PEPT750	3
File1	P00006	Gene_751	False	0.009068511951122482	0.01474424769050915	387755.6896010327	85749.75009218574	48819.64717365296	[Prot]PEPT751	PEPT751	4
File5	P00083	Gene_752	False	0.016053273307050923	0.0004577884031537005	2819209.6761209313	74780178.31969379	573384.099307359	[Prot]PEPT752	PEPT752	3
File5	P00098	Gene_753	False	0.006141139590323457	0.005686859209509356	3157751.377550024	2603612.691617316	383790.1957283741	[Prot]PEPT753	PEPT753	3
File4	P00010	Gene_754	False	0.018882228448804574	0.016118084194414593	4062150.694604004	517679.9864847414	263280.9159209172	[Prot]PEPT754	PEPT754	3
File2	P00060	Gene_755	False	0.014905845569057519	0.015078818442965394	123085.97295318454	651939.3612470248	32328.234595819988	[Prot]PEPT755	PEPT755	4
File7	P00036	Gene_756	False	0.01626871215036277	0.012025710878025809	71997.19241506784	174738.11117065285	154504.9669375939	[Prot]PEPT756	PEPT756	4
File1	P00043	Gene_757	False	0.012473627861722495	0.008142042003209764	8903306.582418526	859051.328478432	853592.7924413208	[Prot]PEPT757	PEPT757	3
File2	P00085	Gene_758	False	0.006206805308407441	0.016682085360833137	11159629.378024714	844833.6616678075	152462.19711844073	[Prot]PEPT758	PEPT758	2
File2	P00074	Gene_759	False	0.009616181443023116	0.012530464149579621	10085186.197596466	2619947.7887637513	1173976.2913832942	[Prot]PEPT759	PEPT759	2
File4	P00036	Gene_760	False	0.007985472604866317	0.007917644774629506	1029773.138258175	632622.9027762952	10466.713001920354	[Prot]PEPT760	PEPT760	2
File5	P00008	Gene_761	False	0.015765057726183765	0.019409720366780583	6740778.433744909	1525480.4230089744	293092.10880227544	[Prot]PEPT761	PEPT761	2
File3	P00081	Gene_762	False	0.0023808343200102567	0.01770285452556494	1159412.5034054655	165156.70032372238	276309.35598803737	[Prot]PEPT762	PEPT762	3
File7	P00089	Gene_763	False	0.014595097940082506	0.006580222983475667	7647129.186933969	2956360.5122480583	1503263.5938619354	[Prot]PEPT763	PEPT763	4
File2	P00023	Gene_764	False	0.0029454526519990254	0.008508079854439538	8025777.901705892	830860.2432784622	708117.1261925176	[Prot]PEPT764	PEPT764	3
File1	P00035	Gene_765	False	0.004050027757320958	0.0027465873135190757	4293146.458439103	204992.28857076968	74239.9945712464	[Prot]PEPT765	PEPT765	2
File2	P00077	Gene_766	False	0.007870596725333473	0.018649155987796064	2344391.5107785137	1744173.5556557372	188801.85305836843	[Prot]PEPT766	PEPT766	2
File3	P00086	Gene_767	False	0.01720233630625825	0.0024664725870838056	88259.42193128713	587623.0934468602	622119.5477385322	[Prot]PEPT767	PEPT767	2
File7	P00006	Gene_768	False	0.006390316792211355	0.011398438770389561	329642.07156363374	539582.1573149486	31204.376490731807	[Prot]PEPT768	PEPT768	3
File8	P00109	Gene_769	False	0.012552178292986675	0.005742994090523588	3264557.3731757295	728812.0062581464	1587429.059192176	[Prot]PEPT769	PEPT769	4
File6	P00065	Gene_770	False	0.010490272130088709	0.016525979115660012	2052089.9200128356	167869.17264297427	355890.71414149296	[Prot]PEPT770	PEPT770	3
File4	P00006	Gene_771	False	0.0030405196080683927	0.0026137677158136396	3516417.158018192	355794.28686659137	543062.8265877161	[Prot]PEPT771	PEPT771	3
File6	P00050	Gene_772	False	0.015511119173077294	0.012264572280110143	8987778.876519497	2898532.7390333284	232559.7852733248	[Prot]PEPT772	PEPT772	3
File4	P00112	Gene_773	False	0.009323832784668022	0.011054718002746534	4461766.641641903	435245.55189462367	47208.82016525157	[Prot]PEPT773	PEPT773	3
File2	P00090	Gene_774	False	0.01511816671554296	0.0031738210949161408	2416806.101146665	1687549.5251037856	62397.96126173938	[Prot]PEPT774	PEPT774	4
File2	P00082	Gene_775	False	0.011771288477965863	0.007377404561814749	1003267.7007267612	3011876.8183414894	130234.27410186	[Prot]PEPT775	PEPT775	2
File3	P00085	Gene_776	False	0.0022766792945502147	0.016039351685632437	1487681.9372234042	2987504.262574745	435057.00173439126	[Prot]PEPT776	PEPT776	4
File3	P00087	Gene_777	False	0.004827338620024466	0.007853280919629684	1819123.738372617	1370409.8278104933	1167089.326997942	[Prot]PEPT777	PEPT777	2
File7	P00106	Gene_778	False	0.001969787422347691	0.019743229040822197	328068.1110953137	2847034.2740625357	162312.36363819975	[Prot]PEPT778	PEPT778	4
File2	P00084	Gene_779	False	0.012129440580488237	0.005222250582525725	1332573.538401181	3667500.0849194475	3536811.1382191763	[Prot]PEPT779	PEPT779	4
File8	P00075	Gene_780	False	0.01611659899829546	0.00990510498584385	15090183.756008558	1071800.7618159147	786392.5093958308	[Prot]PEPT780	PEPT780	2
File3	P00111	Gene_781	False	0.016408728587185527	0.008732800982898562	2644400.42866218	8019179.2536520995	493966.7890326547	[Prot]PEPT781	PEPT781	4
File7	P00029	Gene_782	False	0.016560353979784413	0.005837025687174995	11053947.563093757	368674.9498463268	119086.76436987918	[Prot]PEPT782	PEPT782	2
